id,price,currency
5668611561,1256.0,USD
5668611291,1069.0,USD
5668611177,1009.0,USD
5668611139,1177.0,USD
5668610832,1275.0,USD
5668643162,2550.0,USD
5668641504,2250.0,USD
5668639489,875.0,USD
5668639436,1740.0,USD
5668639051,1250.0,USD
5668637935,1300.0,USD
5668634887,1350.0,USD
5668634438,1895.0,USD
5668633913,2500.0,USD
5668627973,1795.0,USD
5668626638,3000.0,USD
5668626055,1120.0,USD
5668624587,1240.0,USD
5668624337,1425.0,USD
5668624325,800.0,USD
5668622234,879.0,USD
5668622195,925.0,USD
5668620765,1048.0,USD
5668618887,2350.0,USD
5668615037,635.0,USD
5668613800,1820.0,USD
5668613714,1235.0,USD
5668613672,1179.0,USD
5668613236,2501.0,USD
5668613184,1635.0,USD
5668612659,1145.0,USD
5668612639,1002.0,USD
5668612192,1072.0,USD
5668612038,1700.0,USD
5668611923,1795.0,USD
5668610822,1425.0,USD
5668610544,2060.0,USD
5668610277,999.0,USD
5668642898,2100.0,USD
5668642088,1675.0,USD
5668638768,895.0,USD
5668636486,1100.0,USD
5668635891,998.0,USD
5668634803,1495.0,USD
5668633552,880.0,USD
5668632998,1250.0,USD
5668630568,1700.0,USD
5668629232,2590.0,USD
5668627742,894.0,USD
5668626160,1295.0,USD
5668625823,1110.0,USD
5668624937,995.0,USD
5668624427,1249.0,USD
5668624417,1499.0,USD
5668624409,885.0,USD
5668624391,1549.0,USD
5668624388,829.0,USD
5668624163,1555.0,USD
5668623914,550.0,USD
5668619311,899.0,USD
5668617506,2250.0,USD
5668617281,1595.0,USD
5668617113,1025.0,USD
5668615341,1300.0,USD
5668613986,1565.0,USD
5668613679,1430.0,USD
5668613595,2350.0,USD
5668613547,799.0,USD
5668613268,2230.0,USD
5668613225,2117.0,USD
5668613191,1668.0,USD
5668612578,833.0,USD
5668612572,1135.0,USD
5668612301,1650.0,USD
5668611506,1069.0,USD
5668611322,1400.0,USD
5668611229,1630.0,USD
5668611188,949.0,USD
5668611182,999.0,USD
5668611066,2000.0,USD
5668611063,951.0,USD
5668610925,1325.0,USD
5668610804,1249.0,USD
5668610052,1049.0,USD
5668643292,11000.0,USD
5668642724,2650.0,USD
5668641600,780.0,USD
5668641298,3925.0,USD
5668641254,1550.0,USD
5668640885,2400.0,USD
5668640263,1550.0,USD
5668639963,3100.0,USD
5668639916,1425.0,USD
5668639882,1725.0,USD
5668639609,1300.0,USD
5668639284,3600.0,USD
5668638643,1370.0,USD
5668638527,1775.0,USD
5668638056,2200.0,USD
5668638039,1995.0,USD
5668637363,3050.0,USD
5668636668,800.0,USD
5668636599,2200.0,USD
5668636390,3750.0,USD
5668634334,1750.0,USD
5668634332,1725.0,USD
5668633305,3150.0,USD
5668632618,1350.0,USD
5668630340,1800.0,USD
5668630330,1300.0,USD
5668629710,2200.0,USD
5668628904,1699.0,USD
5668628460,1650.0,USD
5668628451,1199.0,USD
5668628395,2300.0,USD
5668627365,4500.0,USD
5668626800,1450.0,USD
5668626720,850.0,USD
5668624940,1250.0,USD
5668624933,1399.0,USD
5668624926,1325.0,USD
5668624912,1425.0,USD
5668624585,850.0,USD
5668624574,1273.0,USD
5668624545,1219.0,USD
5668624363,1950.0,USD
5668624299,1000.0,USD
5668624168,1850.0,USD
5668623268,1325.0,USD
5668622250,1138.0,USD
5668622187,925.0,USD
5668622164,895.0,USD
5668622109,1850.0,USD
5668622087,1499.0,USD
5668620400,750.0,USD
5668619665,635.0,USD
5668619361,1294.0,USD
5668619316,1025.0,USD
5668617450,825.0,USD
5668617429,1600.0,USD
5668617259,1450.0,USD
5668617129,795.0,USD
5668617124,1239.0,USD
5668617121,879.0,USD
5668617117,989.0,USD
5668615721,785.0,USD
5668615717,890.0,USD
5668615331,1174.0,USD
5668614916,1195.0,USD
5668614841,1125.0,USD
5668614830,600.0,USD
5668614517,1046.0,USD
5668613983,1924.0,USD
5668613978,1450.0,USD
5668613973,1430.0,USD
5668613964,1565.0,USD
5668613952,1719.0,USD
5668613894,1463.0,USD
5668613880,2150.0,USD
5668613860,1610.0,USD
5668613824,1606.0,USD
5668613821,1465.0,USD
5668613755,1206.0,USD
5668613748,1415.0,USD
5668613734,1260.0,USD
5668613697,1246.0,USD
5668613666,1680.0,USD
5668613451,1249.0,USD
5668613204,2435.0,USD
5668612663,1184.0,USD
5668612642,1425.0,USD
5668612632,1180.0,USD
5668612588,1240.0,USD
5668612583,1325.0,USD
5668612566,1179.0,USD
5668612012,1865.0,USD
5668612007,1130.0,USD
5668611917,1530.0,USD
5668611821,1595.0,USD
5668611746,2460.0,USD
5668611741,1579.0,USD
5668611326,1199.0,USD
5668611302,879.0,USD
5668611255,1249.0,USD
5668611246,1199.0,USD
5668611242,1089.0,USD
5668611213,1832.0,USD
5668611148,1201.0,USD
5668611119,910.0,USD
5668611072,1289.0,USD
5668611058,784.0,USD
5668610859,3500.0,USD
5668610838,1575.0,USD
5668610283,1909.0,USD
5668610036,1269.0,USD
5668609988,1009.0,USD
5668622638,800.0,USD
5668638397,1050.0,USD
5668618570,595.0,USD
5668634493,1360.0,USD
5668624849,1145.0,USD
5668620774,750.0,USD
5668626833,1390.0,USD
5668625024,550.0,USD
5668624721,955.0,USD
5668624602,750.0,USD
5668624552,1090.0,USD
5668624350,1000.0,USD
5668624290,1035.0,USD
5668622813,860.0,USD
5668622438,700.0,USD
5668253136,2365.0,USD
5668251142,770.0,USD
5668259732,1344.0,USD
5668255071,922.0,USD
5664597376,1475.0,USD
5664598009,1300.0,USD
5664597967,1900.0,USD
5664597342,2250.0,USD
5664596499,2395.0,USD
5664595062,1600.0,USD
5664580810,4600.0,USD
5664579728,1599.0,USD
5664575354,1850.0,USD
5664573944,914.0,USD
5664573248,690.0,USD
5664579308,1249.0,USD
5664575668,2625.0,USD
5664598451,2200.0,USD
5664598144,1400.0,USD
5664597744,1450.0,USD
5664583681,1800.0,USD
5664579555,1300.0,USD
5664573784,1199.0,USD
5664596757,2550.0,USD
5664576147,1299.0,USD
5664573380,1095.0,USD
5664567250,919.0,USD
5664597936,2500.0,USD
5664597642,1600.0,USD
5664576109,1188.0,USD
5664575334,700.0,USD
5664574862,1670.0,USD
5664574698,1319.0,USD
5664574105,750.0,USD
5664583648,1400.0,USD
5664579890,1799.0,USD
5664579551,1349.0,USD
5664576197,775.0,USD
5664576184,1449.0,USD
5664573818,1549.0,USD
5664596818,1650.0,USD
5664581458,635.0,USD
5664576270,1649.0,USD
5664581629,6700.0,USD
5664575605,5250.0,USD
5664574855,1045.0,USD
5664571583,900.0,USD
5664595222,2190.0,USD
5664576105,1399.0,USD
5664575328,1800.0,USD
5664573751,1095.0,USD
5664568748,839.0,USD
5664567290,800.0,USD
5664598296,1400.0,USD
5664597033,1025.0,USD
5664595462,829.0,USD
5664595287,2300.0,USD
5664594111,3200.0,USD
5664576190,1299.0,USD
5665210323,949.0,USD
5664597687,2695.0,USD
5664594835,825.0,USD
5664594581,1250.0,USD
5664574103,850.0,USD
5664572567,2000.0,USD
5664572405,1289.0,USD
5664595458,814.0,USD
5664582953,2800.0,USD
5664576119,1649.0,USD
5664572409,1650.0,USD
5664567258,720.0,USD
5665205723,1395.0,USD
5664598388,1500.0,USD
5664597253,900.0,USD
5664579568,1346.0,USD
5664576180,1449.0,USD
5664575648,3503.0,USD
5664590182,1600.0,USD
5664576192,1675.0,USD
5664575364,1150.0,USD
5664573949,865.0,USD
5664573938,600.0,USD
5664573261,1095.0,USD
5664567310,1449.0,USD
5664598185,1750.0,USD
5664597857,2300.0,USD
5664597772,1395.0,USD
5664597733,2900.0,USD
5664597590,1500.0,USD
5664575756,3300.0,USD
5664575324,825.0,USD
5664573922,849.0,USD
5664567223,755.0,USD
5664567210,691.0,USD
5664597959,1280.0,USD
5664597664,1775.0,USD
5664596549,1900.0,USD
5664594265,2250.0,USD
5664576170,1499.0,USD
5664574816,875.0,USD
5664573776,1349.0,USD
5664573722,2000.0,USD
5664568805,820.0,USD
5664597778,3000.0,USD
5664597250,4750.0,USD
5664596518,1795.0,USD
5664579562,1475.0,USD
5664576133,1399.0,USD
5664575494,1724.0,USD
5664568944,1725.0,USD
5664568922,1165.0,USD
5664598294,1395.0,USD
5664598218,1785.0,USD
5664597971,2750.0,USD
5664579581,979.0,USD
5664579559,1499.0,USD
5664579548,1299.0,USD
5664573802,1199.0,USD
5664567604,1219.0,USD
5664598425,999.0,USD
5664598311,1500.0,USD
5664597913,2100.0,USD
5664597692,1995.0,USD
5664597647,1375.0,USD
5664597188,1695.0,USD
5664596628,1350.0,USD
5664595590,575.0,USD
5664594535,2450.0,USD
5664592540,1400.0,USD
5664590178,1800.0,USD
5664581850,1380.0,USD
5664579854,719.0,USD
5664576129,1499.0,USD
5664575762,2970.0,USD
5664573767,900.0,USD
5664573764,690.0,USD
5664573737,1800.0,USD
5664573731,1750.0,USD
5664568741,895.0,USD
5664567594,1356.0,USD
5664579939,1450.0,USD
5664579565,1649.0,USD
5664576276,1449.0,USD
5664576263,1425.0,USD
5664576174,1599.0,USD
5664576122,1299.0,USD
5664576115,1399.0,USD
5664576113,1499.0,USD
5664576049,1399.0,USD
5664575536,1250.0,USD
5664575511,2150.0,USD
5664574791,900.0,USD
5664574683,1424.0,USD
5664573962,985.0,USD
5664573902,1099.0,USD
5664573823,837.0,USD
5664573362,1895.0,USD
5664573308,1250.0,USD
5664572709,1988.0,USD
5664572371,1300.0,USD
5664568838,1030.0,USD
5664567220,1599.0,USD
5664573326,3000.0,USD
5664574765,1250.0,USD
5664571561,200.0,USD
5664579687,600.0,USD
5664573918,750.0,USD
5664573458,1150.0,USD
5664573267,975.0,USD
5664571566,925.0,USD
5664573954,685.0,USD
5664568706,575.0,USD
5664576138,1449.0,USD
5664576125,1475.0,USD
5664576053,1425.0,USD
5664576150,1649.0,USD
5659915998,1375.0,USD
5659918269,1500.0,USD
5659898012,995.0,USD
5659899033,1249.0,USD
5659898008,1700.0,USD
5659919376,2750.0,USD
5659918816,2895.0,USD
5659904308,1000.0,USD
5660651353,1675.0,USD
5659917461,2550.0,USD
5659899387,1026.0,USD
5659899037,1499.0,USD
5659897853,1425.0,USD
5659918676,2450.0,USD
5659899132,1275.0,USD
5660651428,1475.0,USD
5659897867,1625.0,USD
5659919380,1625.0,USD
5659912654,1500.0,USD
5659899337,1300.0,USD
5659918796,1450.0,USD
5659918687,4000.0,USD
5659918093,1900.0,USD
5659916309,1795.0,USD
5659913088,1300.0,USD
5659901651,1900.0,USD
5659899024,999.0,USD
5659918240,1625.0,USD
5659916287,1850.0,USD
5659914929,875.0,USD
5659912527,2200.0,USD
5659911618,1425.0,USD
5659898665,1400.0,USD
5659899003,1549.0,USD
5659899323,800.0,USD
5659276240,1560.0,USD
5659898888,645.0,USD
5659898660,750.0,USD
5659276092,2355.0,USD
5659276360,1915.0,USD
5659276337,1350.0,USD
5659287395,953.0,USD
5659280863,1099.0,USD
5659275619,1476.0,USD
5659275929,750.0,USD
5659276059,1369.0,USD
5655792181,1774.0,USD
5668556637,899.0,USD
5655792516,1119.0,USD
5655801222,1941.0,USD
5653561600,1595.0,USD
5655796677,1850.0,USD
5654423116,2550.0,USD
5655796769,1962.0,USD
5654423578,1650.0,USD
5653562744,400.0,USD
5653564493,600.0,USD
5654434917,2200.0,USD
5654433785,1550.0,USD
5654426744,1719.0,USD
5654426609,2690.0,USD
5651519138,838.0,USD
5648143759,1625.0,USD
5648135425,2100.0,USD
5650235118,11000.0,USD
5648790434,1200.0,USD
5648771364,1000.0,USD
5648771352,1850.0,USD
5661066538,699.0,USD
5661066343,1100.0,USD
5643216650,1100.0,USD
5644645881,1450.0,USD
5642350201,2500.0,USD
5642309836,2196.0,USD
5642327189,9500.0,USD
5642309835,945.0,USD
5642358923,2200.0,USD
5642354967,1600.0,USD
5642309923,950.0,USD
5654897184,5000.0,USD
5654898031,1560.0,USD
5639933924,2600.0,USD
5653497458,895.0,USD
5654897106,2400.0,USD
5637622041,2700.0,USD
5637621543,795.0,USD
5653497433,829.0,USD
5650858676,995.0,USD
5631142175,1000.0,USD
5668225990,1800.0,USD
5668225946,2927.0,USD
5668276060,1850.0,USD
5668226299,1600.0,USD
5668226274,2278.0,USD
5668227014,2150.0,USD
5668226512,1680.0,USD
5668225101,1751.0,USD
5668225117,2799.0,USD
5668225992,1720.0,USD
5668297747,1200.0,USD
5668270980,1900.0,USD
5668225138,1730.0,USD
5668227068,1250.0,USD
5668225699,1568.0,USD
5668276145,1240.0,USD
5668227013,1255.0,USD
5668276110,1000.0,USD
5668226626,1489.0,USD
5668225479,1934.0,USD
5668225204,2870.0,USD
5668225986,1546.0,USD
5668224194,1280.0,USD
5668548836,800.0,USD
5668225578,1220.0,USD
5668225291,1979.0,USD
5667222915,2750.0,USD
5667218244,3800.0,USD
5668227011,1240.0,USD
5668227007,1290.0,USD
5668226855,1623.0,USD
5668225789,1650.0,USD
5668225575,1708.0,USD
5668225545,1810.0,USD
5668225407,1625.0,USD
5668225405,1575.0,USD
5668223650,1530.0,USD
5668226864,2050.0,USD
5668226603,1456.0,USD
5668226553,1715.0,USD
5668226384,1710.0,USD
5668225949,2220.0,USD
5668225734,1599.0,USD
5668225593,2125.0,USD
5668225555,2195.0,USD
5668225436,1332.0,USD
5667221519,1300.0,USD
5667520510,1778.0,USD
5667221504,1075.0,USD
5545821771,975.0,USD
5544558459,1350.0,USD
5544557995,1200.0,USD
5544557791,1300.0,USD
5544493278,1750.0,USD
5508862173,3500.0,USD
5508851008,975.0,USD
5508846035,2355.0,USD
5508840695,1814.0,USD
5508837746,2315.0,USD
5508833987,1428.0,USD
5508832954,1100.0,USD
5508819057,1485.0,USD
5508817616,1810.0,USD
5508816727,953.0,USD
5508816063,990.0,USD
5508807284,963.0,USD
5508800063,1465.0,USD
5508776840,1242.0,USD
5508768148,5000.0,USD
5508766495,3179.0,USD
5508765304,963.0,USD
5508761434,1378.0,USD
5537322649,1028.0,USD
5509247993,1135.0,USD
5509155874,1077.0,USD
5509144443,1445.0,USD
5509114847,1440.0,USD
5509099469,2395.0,USD
5509098426,1079.0,USD
5509085481,1148.0,USD
5509073061,1115.0,USD
5509070838,1475.0,USD
5509064160,1200.0,USD
5509061450,1444.0,USD
5509061191,1459.0,USD
5509056929,880.0,USD
5509048213,960.0,USD
5509028896,1017.0,USD
5509028204,979.0,USD
5509022526,2055.0,USD
5509018663,1540.0,USD
5509017950,1395.0,USD
5509017926,1570.0,USD
5509008721,1319.0,USD
5509005826,1708.0,USD
5509000078,4100.0,USD
5508995025,1440.0,USD
5508992182,1849.0,USD
5508989222,1515.0,USD
5508982957,969.0,USD
5508978740,949.0,USD
5508978709,2285.0,USD
5508967139,1637.0,USD
5508942181,1540.0,USD
5508941733,919.0,USD
5508936709,1610.0,USD
5508934803,1549.0,USD
5508933406,1029.0,USD
5508930664,2462.0,USD
5508929861,1765.0,USD
5508902854,1995.0,USD
5508890617,1550.0,USD
5508886396,2200.0,USD
5508875486,1462.0,USD
5508854632,813.0,USD
5508842041,785.0,USD
5508832753,1170.0,USD
5508830159,888.0,USD
5508829260,1945.0,USD
5508818846,1635.0,USD
5508816371,1730.0,USD
5508815995,1220.0,USD
5508815949,2345.0,USD
5508805388,1040.0,USD
5508804794,1337.0,USD
5508799521,2780.0,USD
5508793218,4550.0,USD
5508791603,1280.0,USD
5508791335,1265.0,USD
5508768489,3796.0,USD
5508765319,1179.0,USD
5508761971,3160.0,USD
5508761476,1825.0,USD
5508754530,1435.0,USD
5508750013,1245.0,USD
5508747517,1990.0,USD
5508747324,1285.0,USD
5508728370,1714.0,USD
5508724092,905.0,USD
5508721965,1125.0,USD
5508710590,1497.0,USD
5509262433,1365.0,USD
5509167327,1042.0,USD
5509154938,824.0,USD
5509148433,1253.0,USD
5509147971,1699.0,USD
5509121369,1258.0,USD
5509090633,1639.0,USD
5509080787,892.0,USD
5509059402,1120.0,USD
5509037533,1580.0,USD
5509003759,3497.0,USD
5509000561,1310.0,USD
5508977856,1344.0,USD
5508971747,1050.0,USD
5508947894,1208.0,USD
5508941313,964.0,USD
5508939647,1483.0,USD
5508926658,1745.0,USD
5508911253,999.0,USD
5508905176,1559.0,USD
5508885782,1200.0,USD
5508879295,914.0,USD
5508878864,1015.0,USD
5508875818,730.0,USD
5508874556,1123.0,USD
5508868657,1026.0,USD
5508868158,1745.0,USD
5508861444,1350.0,USD
5508854904,1400.0,USD
5508853236,1480.0,USD
5508853153,1240.0,USD
5508853138,1885.0,USD
5508848223,1765.0,USD
5508847748,980.0,USD
5508842729,1113.0,USD
5508840740,785.0,USD
5508837066,909.0,USD
5508832632,1194.0,USD
5508816167,1580.0,USD
5508808897,2412.0,USD
5508806902,1109.0,USD
5508791828,1450.0,USD
5508776259,1135.0,USD
5508763369,1135.0,USD
5508761131,1565.0,USD
5508759978,1148.0,USD
5508758238,797.0,USD
5508757264,1560.0,USD
5508756138,1195.0,USD
5508754781,1180.0,USD
5508753655,1025.0,USD
5508752884,2280.0,USD
5508732583,831.0,USD
5508703497,916.0,USD
5508692258,675.0,USD
5508677826,847.0,USD
5508677704,1100.0,USD
5508674163,1997.0,USD
5508670057,2295.0,USD
5509262638,1280.0,USD
5509235104,1570.0,USD
5509233537,2201.0,USD
5509230771,1363.0,USD
5509184641,956.0,USD
5509161833,1240.0,USD
5509157001,1733.0,USD
5509144563,1190.0,USD
5509089981,1457.0,USD
5509067857,892.0,USD
5509048589,1935.0,USD
5509024801,1398.0,USD
5509016428,1475.0,USD
5508993297,1139.0,USD
5508977984,1702.0,USD
5508974283,1496.0,USD
5508964734,2944.0,USD
5508955124,820.0,USD
5508954433,1204.0,USD
5508952147,1042.0,USD
5508951401,1905.0,USD
5508950951,1545.0,USD
5508949827,1589.0,USD
5508947801,1890.0,USD
5508946726,1152.0,USD
5508946654,1679.0,USD
5508936834,1079.0,USD
5508936762,909.0,USD
5508935620,899.0,USD
5508924057,2098.0,USD
5508922067,985.0,USD
5508908041,1189.0,USD
5508894636,2575.0,USD
5508889923,2588.0,USD
5508859958,3500.0,USD
5508853911,1175.0,USD
5508847672,1460.0,USD
5508843081,1410.0,USD
5508835046,865.0,USD
5508832057,1065.0,USD
5508823812,1005.0,USD
5508822294,1023.0,USD
5508820907,1460.0,USD
5508818731,1068.0,USD
5508816316,1730.0,USD
5508812457,1140.0,USD
5508811863,1263.0,USD
5508810527,1390.0,USD
5508803199,1170.0,USD
5508802255,1185.0,USD
5508800439,650.0,USD
5508794905,2659.0,USD
5508791693,1420.0,USD
5508784725,979.0,USD
5508783270,1065.0,USD
5508777423,1075.0,USD
5508770691,1169.0,USD
5508770570,1499.0,USD
5508763304,821.0,USD
5508762355,870.0,USD
5508762093,809.0,USD
5508753483,1021.0,USD
5508745688,1181.0,USD
5508729760,2000.0,USD
5508710559,2624.0,USD
5508699537,845.0,USD
5508676205,2411.0,USD
5508674152,1127.0,USD
5508671217,1346.0,USD
5508655790,853.0,USD
5508654638,990.0,USD
5509259977,1995.0,USD
5509248764,1065.0,USD
5509238753,1390.0,USD
5509238697,1255.0,USD
5509237934,839.0,USD
5509229549,1559.0,USD
5509228552,1320.0,USD
5509226639,1360.0,USD
5509208559,1398.0,USD
5509192960,1850.0,USD
5509178577,1530.0,USD
5509171991,1010.0,USD
5509168594,883.0,USD
5509166380,1065.0,USD
5509165183,1631.0,USD
5509163049,1665.0,USD
5509160000,1812.0,USD
5509158838,2050.0,USD
5509156571,973.0,USD
5509151630,978.0,USD
5509148922,1110.0,USD
5509147865,808.0,USD
5509140313,1205.0,USD
5509135598,1586.0,USD
5509130207,1299.0,USD
5509130003,1645.0,USD
5509098534,2620.0,USD
5509086914,1178.0,USD
5509051507,1161.0,USD
5509048108,1215.0,USD
5509031052,945.0,USD
5509029079,1643.0,USD
5509022471,2052.0,USD
5509017231,1455.0,USD
5509009082,999.0,USD
5509007789,7000.0,USD
5509001456,1374.0,USD
5508992764,1849.0,USD
5508971590,1210.0,USD
5508966472,1153.0,USD
5508945954,1332.0,USD
5508936676,1039.0,USD
5508934259,1431.0,USD
5508932448,1814.0,USD
5508898941,1120.0,USD
5508897529,1366.0,USD
5508881422,1179.0,USD
5508877631,1330.0,USD
5508875824,833.0,USD
5508861126,2098.0,USD
5508859088,1080.0,USD
5508839217,1330.0,USD
5508830266,799.0,USD
5508819002,1605.0,USD
5508815963,1800.0,USD
5508811409,960.0,USD
5508809087,2401.0,USD
5508807948,1320.0,USD
5508799726,1429.0,USD
5508797031,850.0,USD
